rank,source_type,source,candidate_id,score,context_snippet,suggested_id,reason
248,pdf_page,MODULE 3 synthesis#page=5,M1-Q20,0.105,"○ Full Contact  (in person) and Verbal Contact  (by phone) led to an increase in 
Oxytocin  (the ""bonding"" hormone) and a decrease in Cortisol  (the ""stress"" 
hormone). 
○ Instant Message  (text only) and No Contact  groups showed no increase in 
oxytocin and their cortisol levels remained high. 
● ",,
249,pdf_page,MODULE 3 synthesis#page=6,M1-Q20,0.108,"2014): 
● First -Person Shooters (FPS):  Linked to higher arousal during play (""thrill -seeking"" 
model). 
● MMORPGs: Linked to decreased arousal during play (""escapist"" model).  
Videogames and Aggression  
A  l arge body of research expl ores the l i nk between vi ol ent vi deogames and aggressi o",,
250,pdf_page,MODULE 3 synthesis#page=7,M1-Q20,0.112,"to make excellent drone pilots (McKinley et al., 2011). 
5. Effects on Memory and Learning  
T hi s fi nal  secti on expl ores how constant i nformati on access and mul ti taski ng are changi ng 
c o g nit ive  func t io ns  re la t e d  t o  le a rning . 
The ""Google Effect"" (Transactive Memory)  
",,
251,pdf_page,MODULE 3 synthesis#page=8,M1-Q20,0.137,"● Jeong:  This study confirmed that students had better reading comprehension from 
paper books (p - books) . Using CFF (critical flicker/fusion frequency) to measure eye 
fatigue, it also found students had significantly greater  eye fatigue after reading e-
books . 
Media Multitasking and Cognitiv",,
252,pdf_page,MODULE 3_MindChange_part1#page=1,M4-Q07,0.235,"Use of technology and 
networking:
how do they change our brain
",M1-Q07,Context keywords match Programma Module 1/3 themes; suggest remap to M1 (conservative).
253,pdf_page,MODULE 3_MindChange_part1#page=2,M1-Q20,0.199,"Conceptual map
Change of the world Change of the brain
FREE TIME
LEARNING
Share information →we have different selves →privacy?? 
1)
2)
3)
4)
enlarged ventral 
striatum
AGGRESSION
1) Memory →google effect
2) Searching
3) Reading
4) Multitasking
",,
254,pdf_page,MODULE 3_MindChange_part1#page=3,M3-Q15,0.309,"Summary
• Change of the World: from 3D to 2D
• How our brain works and changes
• Effects of the digital world on identity and relationship
• Effects of the digital world on free time and aggressivity
• Effects of the digital world on memory and learning",,
255,pdf_page,MODULE 3_MindChange_part1#page=4,M4-Q18,0.233,"Change of the World: from 3D to 2D
3D world
Tablet
PC
Smartphone
TV",M1-Q18,Context keywords match Programma Module 1/3 themes; suggest remap to M1 (conservative).
256,pdf_page,MODULE 3_MindChange_part1#page=5,M4-Q16,0.222,"Change of the World: from 3D to 2D
3D world
Tablet
PC
Smartphone
TV
• Tech is everywhere
• Facts can be accessed at random
• Actions can be reverse
• Time is short
• 24/7 responsive and productivity",M1-Q16,Context keywords match Programma Module 1/3 themes; suggest remap to M1 (conservative).
257,pdf_page,MODULE 3_MindChange_part1#page=6,M4-Q16,0.213,"Change of the World: from 3D to 2D
This change seems different from previous changes (car, electricity, TV) 
for different reasons: 
1) This change is different of its pervasiveness.
2) The shift from technology as a means to its being an end in and of 
itself",M1-Q16,Context keywords match Programma Module 1/3 themes; suggest remap to M1 (conservative).
258,pdf_page,MODULE 3_MindChange_part1#page=7,M1-Q20,0.160,"Pervasiveness
• In 2011, 71 percent of adult U.S. Internet users bought goods online, and 
the following year a comparable number, 87 percent, of U.K. adults ages 
twenty-five to forty-four were shopping online.
• By 2017, online sales are projected to account for 10 percent of all retail 
sales in ",,
259,pdf_page,MODULE 3_MindChange_part1#page=8,M1-Q13,0.214,"Internet sales as a percentage of total retail 
sales (ratio) (%) 
www.ons.gov.uk",,
260,pdf_page,MODULE 3_MindChange_part1#page=9,M1-Q20,0.204,"Pervasiveness
• Study on US adults using social networking sites
• 24% of U.S. adult users of social networking sites reported a curious 
phenomenon in 2012—that they missed out on a key event or 
moment in their lives because they were so absorbed in updating 
their social networking site about tha",,
261,pdf_page,MODULE 3_MindChange_part1#page=10,M4-Q05,0.209,"Pervasiveness
• Work/study
• Communicate with friends
• Find new friends
• Gain information and news
• Shopping
• Spare time
• Alarm
• Maps
• …
Tablet
PC
Smartphone
TV",,
262,pdf_page,MODULE 3_MindChange_part1#page=11,M4-Q07,0.196,"Pervasiveness for who?
3D world 2D world
Different GENERATIONS",M1-Q07,Context keywords match Programma Module 1/3 themes; suggest remap to M1 (conservative).
263,pdf_page,MODULE 3_MindChange_part1#page=12,M1-Q20,0.175,"Digital Native vs Digital Immigrants
• Digital Native: “someone defined by his or her perceived outlook and 
abilities, based on an automatic facility and familiarity with digital 
technologies”
• Digital Immigrants: “have adopted many aspects of the technology, 
but just like those who learn anothe",,
264,pdf_page,MODULE 3_MindChange_part1#page=13,M1-Q20,0.158,"Digital Native vs Digital Immigrants
• Digital Native: the date of birth of the Digital Native seems therefore 
to be uncertain
✓back as the 1960s when the term “computer” entered into common language
✓late 1990 when emails became reality
• Digital Immigrants: “have adopted many aspects of the techn",,
265,pdf_page,MODULE 3_MindChange_part1#page=14,M4-Q16,0.205,"Digital Native vs Digital Immigrants
Irrespective of the date 
of born, parents are most 
likely to be Digital 
Immigrants and their 
children Digital Natives The former are still learning
the enormous potential of
these technologies in
adulthood, while the latter
have known nothing else",M1-Q16,Context keywords match Programma Module 1/3 themes; suggest remap to M1 (conservative).
266,pdf_page,MODULE 3_MindChange_part1#page=15,M3-Q15,0.309,"Summary
• Change of the World: from 3D to 2D
• How our brain works and changes
• Effects of the digital world on identity and relationship
• Effects of the digital world on free time and aggressivity
• Effects of the digital world on memory and learning",,
267,pdf_page,MODULE 3_MindChange_part1#page=16,M4-Q15,0.244,"Brain Changes
3D world 2D world
≠
human brain will adapt to 
whatever environment in 
which it is placed",M1-Q15,Context keywords match Programma Module 1/3 themes; suggest remap to M1 (conservative).
268,pdf_page,MODULE 3_MindChange_part1#page=17,M1-Q20,0.184,"Brain Changes
One leading expert in brain development, 
Bryan Kolb, sums up: “Anything that changes 
your brain, changes who you will be. Your 
brain is produced not just by your genes; it’s 
sculpted by a lifetime of experiences. 
Experience alters brain activity, which 
changes gene expression. An",,
269,pdf_page,MODULE 3_MindChange_part1#page=18,M1-Q13,0.252,"Brain Changes
Let’s see examples of this brain plasticity:
Kolb, B. (2009).
",,
270,pdf_page,MODULE 3_MindChange_part1#page=19,M1-Q20,0.215,"London taxi drivers 
For a rookie driver →2y 
after passing “the 
Knowledge” to become a 
good taxi driver!
Do London Taxi Drivers 
show physical changes in 
their brains as a result of 
the very daily use of their 
working memory?
Maguire et al (2000). Navigation-related structural change in the hi",,
271,pdf_page,MODULE 3_MindChange_part1#page=20,M1-Q20,0.177,"London taxi drivers 
Maguire et al (2000) 
Sagittal section of an MRI scan with the hippocampus
indicated by the red box. (a Right) Coronal section through 
the MRI scan, again with the hippocampi indicated. (b) The 
group results are shown superimposed onto the scan of an 
individual subject select",,
272,pdf_page,MODULE 3_MindChange_part1#page=21,M4-Q22,0.170,"London taxi drivers 
Maguire et al (2000) 
Correlation of volume change with time as a taxi 
driver. (a Left) Sagittal section. (a Right) Coronal 
section. The voxel-based morphometry group 
results are shown superimposed onto the scan of 
an individual subject selected at random. The bar 
to the ri",,
273,pdf_page,MODULE 3_MindChange_part1#page=22,M1-Q20,0.175,"Training dogs and birds
• Changes in the brain as a result of experience were actually first 
shown as long ago as 1783 by the Swiss naturalist Charles Bonnet and 
the Michele Vincenzo Malacarne
• They discovered that training dogs and birds led to an increase in the 
number of folds in a part of th",,
274,pdf_page,MODULE 3_MindChange_part1#page=23,M1-Q20,0.152,"Visual Plasticity
• In the first years of life the brain has windows of opportunity, 
characterized by the exuberant growth of connections between neurons, 
which allows for astonishing possibilities.
• E.g. in infants the visual and auditory compartments of the cortex appear 
to be functionally int",,
275,pdf_page,MODULE 3_MindChange_part1#page=24,M1-Q20,0.149,"Musicians
• Musicians who play string instruments exercise their left hands more than 
their right and, in these players, the section of cortex related to touch is 
accordingly larger for the left hand than the right (right cortex, left hand).
• Study design: 
• Nine musicians (six violinists, two c",,
276,pdf_page,MODULE 3_MindChange_part1#page=25,M4-Q22,0.165,"Musicians
The section of cortex related to touch is accordingly larger for the left hand 
than the right. 
The data indicate that the center of cortical responsivity for tactile stimulation 
of the digits of the left hand was shifted in musicians as compared to that in 
controls. 
Elbert et al., (19",,
277,pdf_page,MODULE 3_MindChange_part1#page=26,M4-Q16,0.177,"Musicians
• Anatomical scans of professional musicians (keyboard players), 
amateur musicians, and nonmusicians showed size differences in a 
range of structures: motor, auditory, and visuo-spatial brain regions
• It’s worth noting that there are strong relationships between 
musician status and pra",M1-Q16,Context keywords match Programma Module 1/3 themes; suggest remap to M1 (conservative).
278,pdf_page,MODULE 3_MindChange_part1#page=27,M1-Q20,0.194,"Training in Math
• Normal human subjects with no particular skill or talent are trained 
from scratch in some standardized experimental tasks
• The training to acquire or practicing to perform a skill, which may lead 
to structural changes in the brain, is called experience-dependent 
structural pla",,
279,pdf_page,MODULE 3_MindChange_part1#page=28,M1-Q20,0.180,"Training in Math
• Twenty-six volunteer mathematicians, who have been working as 
academicians, were enrolled in the study
• Authors assessed the gray and white matter density differences in 
mathematicians and the control subjects. Moreover, the correlation 
between the cortical density and the tim",,
280,pdf_page,MODULE 3_MindChange_part1#page=29,M1-Q20,0.174,"Training in Math
Aydin, K et al., (2007). Increased gray matter density in the parietal cortex of mathematicians: A voxel-based morphometry study. 
American Journal of Neuroradiology 28, no. 10, 1859–1864. 
Fig 2. A, The result of the regression analysis 
testing the correlation between gray matter ",,
281,pdf_page,MODULE 3_MindChange_part1#page=30,M1-Q20,0.160,"Training in Math
Aydin, K et al., (2007). Increased gray matter density in the parietal cortex of mathematicians: A voxel-based morphometry study. 
American Journal of Neuroradiology 28, no. 10, 1859–1864. 
Fig 2 B, The gray matter density values 
from the voxels showing the 
maximum correlation on ",,
282,pdf_page,MODULE 3_MindChange_part1#page=31,M1-Q20,0.149,"Training in juggling
• Subjects underwent daily training for three months to learn a three-
ball juggling task, where perception and anticipation were key to 
determining upcoming movements accurately. 
• Scans were performed before training, after three months of 
training, and then after another t",,
283,pdf_page,MODULE 3_MindChange_part1#page=32,M1-Q20,0.167,"Training in juggling
• Scans before training →no 
significant regional differences in 
grey matter between jugglers 
and non-jugglers
• Scans after training →the juggler 
group demonstrated a bilateral 
expansion in grey matter in the 
mid-temporal area and in the left 
posterior intraparietal sulcu",,
284,pdf_page,MODULE 3_MindChange_part1#page=33,M4-Q22,0.158,"Studies of enriched environments
• The earliest demonstration of the impact of the outside world was with 
what was eventually to be called an “enriched” environment and dates 
back to the 1940s
• Hebb took some of his lab rats home!! Home rats →superior problem 
solving compared to Lab rats.
• Mark",,
285,pdf_page,MODULE 3_MindChange_part1#page=34,M1-Q20,0.171,"Studies of enriched environments
The study conclusively demonstrated that mice living in such a stimulating environment
developed movement problems much later and with a far more modest degree of impairment. 
Even here, with a disorder linked to a single gene and in the less complex brains of mice, ",,
286,pdf_page,MODULE 3_MindChange_part1#page=35,M1-Q12,0.219,"Conclusions
• Our brain is active and can change throughout our lifetime
• Different factors can contribute to these changings
Changing
Time (s)
Environments
Experiences
Deprivations
Life-style",,
287,pdf_page,MODULE 3_MindChange_part1#page=36,M4-Q18,0.192,"Brain Changes
3D world 2D world
≠< →
Considering the abovementioned evidences, it is clear that a decreased 
exposure to 3D world, along with a more exposure to a 2D worlds, will 
change our brain",M1-Q18,Context keywords match Programma Module 1/3 themes; suggest remap to M1 (conservative).
288,pdf_page,MODULE 3_MindChange_part1#page=37,M1-Q20,0.213,"What do we do online? 
Meshi et al., (2015). The Emerging Neuroscience of Social Media. Trends in Cognitive Sciences, Vol.19, No.12 771-782.
http://dx.doi.org/10.1016/j.tics.2015.09.004",,
289,pdf_page,MODULE 3_MindChange_part1#page=38,M4-Q22,0.218,"What do we do online? Which are the 
consequences?
Online activities
Share 
information
Add comments 
Interact with 
“friends”
Biological and psychological 
consequences
1. Change of the concept of identity
2. Change of the concept of privacy
3. Cerebral changes after sharing
4. “Like” effect and “d",M1-Q22,Context keywords match Programma Module 1/3 themes; suggest remap to M1 (conservative).
290,pdf_page,MODULE 3_MindChange_part1#page=39,M3-Q15,0.309,"Summary
• Change of the World: from 3D to 2D
• How our brain works and changes
• Effects of the digital world on identity and relationship
• Effects of the digital world on free time and aggressivity
• Effects of the digital world on memory and learning",,
291,pdf_page,MODULE 3_MindChange_part1#page=40,M4-Q22,0.218,"What do we do online? Which are the 
consequences?
Online activities
Share 
information
Add comments 
Interact with 
“friends”
Biological and psychological 
consequences
1. Change of the concept of identity
2. Change of the concept of privacy
3. Cerebral changes after sharing
4. “Like” effect and “d",M1-Q22,Context keywords match Programma Module 1/3 themes; suggest remap to M1 (conservative).
292,pdf_page,MODULE 3_MindChange_part1#page=41,M1-Q20,0.226,"We share…
• Personal information (true or false)
• We share our identity (real, virtual or desired)
Previous researches on online ID:
1) Focus on the lack of identity →role of anonymity
2) Focus on the possibility to change online ID and on the quality of 
information shared",,
293,pdf_page,MODULE 3_MindChange_part1#page=42,M1-Q20,0.134,"Different “Selves”
True Self: notion introduced by Carl 
Rogers (1951). The true self is based on 
existing characteristics that need not 
necessarily be fully expressed in normal 
social life, perhaps because there are not 
necessarily occasions when they’ll be 
manifest; rather, they are imagined ",,
294,pdf_page,MODULE 3_MindChange_part1#page=43,M4-Q22,0.178,"Different “Selves”
• Social networking has now resulted in a new self: the hoped-for, 
possible self displayed on social networking sites.
• Individual's possible selves are thought to be the cognitive link 
between past experiences and future hopes, desires, fears, and 
fantasies. 
• They represent",M1-Q22,Context keywords match Programma Module 1/3 themes; suggest remap to M1 (conservative).
295,pdf_page,MODULE 3_MindChange_part1#page=44,M1-Q20,0.154,"Which self do you share?
Kidscape, a British charity that helps prevent bullying and protects children, 
conducted a survey in which they assessed young people’s cyberlives through an 
online questionnaire.
• N=230 
• Age: 11-18 (from England, Scotland, and Wales)
• Results: one in two (50%) say the",,
296,pdf_page,MODULE 3_MindChange_part1#page=45,M1-Q20,0.200,"Sharing effect
N = 35
Age: 19-34 years
Aim: investigated the intrinsic functional organization of the brain with respect to 
participants’ degree of self-related information sharing 
Methods: 
- resting state functional magnetic resonance imaging 
- self-reported social media use →Participants were ",,
297,pdf_page,MODULE 3_MindChange_part1#page=46,M1-Q20,0.194,"Sharing effect
RESULTS:
Connectivity of both the MPFC 
and CP , but not connectivity of the 
cACC, to other brain regions is 
associated with the degree of 
self-related sharing 
→the higher the connectivity the 
higher the degree of self-related 
sharing
Meshi et al., Scientific Report, 2016 
ROI:
",,
298,pdf_page,MODULE 3_MindChange_part1#page=47,M4-Q22,0.161,"Need to share, need to be approved
• Attention and approval from adults are among the strongest rewards 
we experience as we are growing up.
• Infants need a meaningful relationship with a caring and involved 
adult in order to survive and grow. Astonishingly, human growth 
hormone is thought to be ",,
299,pdf_page,MODULE 3_MindChange_part1#page=48,M1-Q12,0.178,"Need to share, need to be approved…
• The importance of such recognition does not diminish with age. 
Unlike the real world, Twitter and Facebook can always be relied on to 
provide an almost instant response to even your adult demands for 
attention.
• This in turn may explain why the obsessive soc",,
300,pdf_page,MODULE 3_MindChange_part1#page=49,M1-Q12,0.147,"…despite the loss of privacy
• Many of us take privacy for granted until we feel it is being invaded
• Privacy appears to be a less prized commodity among the younger 
generation of Digital Natives: nearly half of teenagers have given out 
personal information to someone they don’t know, including p",,
301,pdf_page,MODULE 3_MindChange_part1#page=50,M1-Q20,0.211,"Sharing effect
• As a species, we seem to have such a craving for self-disclosure that it 
could be considered a very basic part of the human psyche
• Harvard scientists have actually 
demonstrated that sharing personal 
information about oneself, as on social 
networking sites, activates the reward",,
302,pdf_page,MODULE 3_MindChange_part1#page=51,M1-Q12,0.168,"Sharing effect
• Astonishingly, the participants in this particular experiment were even 
willing to give up monetary rewards for the opportunity to talk about 
themselves
• The results also suggest that the 
existence of a reciprocal cyclical 
feedback for self-disclosure rewards 
and perpetuates t",,
303,pdf_page,MODULE 3_MindChange_part1#page=52,M4-Q22,0.218,"What do we do online? Which are the 
consequences?
Online activities
Share 
information
Add comments 
Interact with 
“friends”
Biological and psychological 
consequences
1. Change of the concept of identity
2. Change of the concept of privacy
3. Cerebral changes after sharing
4. “Like” effect and “d",M1-Q22,Context keywords match Programma Module 1/3 themes; suggest remap to M1 (conservative).
304,pdf_page,MODULE 3_MindChange_part1#page=53,M1-Q20,0.193,"Like effect
• N = 32
• Age = 13-18
Sherman et al., 2016, Psychological Science 
• Aim: investigated a unique way in which adolescent peer influence occurs on 
social media. The authors developed a novel functional MRI (fMRI) paradigm 
to simulate Instagram, a popular social photo-sharing tool, and m",,
305,pdf_page,MODULE 3_MindChange_part1#page=54,M1-Q20,0.142,"Like effect
• Adolescents underwent fMRI 
while viewing photos 
ostensibly submitted to 
Instagram. 
• They were more likely to like 
photos depicted with many 
likes than photos with few 
likes.
• This finding showed the 
influence of virtual peer 
endorsement and held for both 
neutral photos and ",,
306,pdf_page,MODULE 3_MindChange_part1#page=55,M1-Q20,0.156,"Like effect
• Viewing photos with many 
(compared with few) likes was 
associated with greater
activity in neural regions 
implicated in reward 
processing, social cognition, 
imitation, and attention. 
• Areas: precuneus, medial 
prefrontal cortex, and 
hippocampus (Mars et al., 
2012; Zaki & Ochsn",,
307,pdf_page,MODULE 3_MindChange_part1#page=56,M1-Q20,0.166,"Like effect
• When participants viewed 
their own photographs or 
neutral photographs 
ostensibly submitted by 
peers, greater activity in 
the visual cortex was 
observed in response to 
photos with many likes 
compared with photos with 
few likes. 
• The increased activation 
suggests that partici",,
308,pdf_page,MODULE 3_MindChange_part1#page=57,M4-Q09,0.218,"Like effect
• Conclusions: Taken together, imaging findings suggest that 
adolescents perceive information online in a qualitatively different 
way when they believe that this information is valued more highly by 
peers.
Sherman et al., 2016, Psychological Science ",M1-Q09,Context keywords match Programma Module 1/3 themes; suggest remap to M1 (conservative).
309,pdf_page,MODULE 3_MindChange_part1#page=58,M4-Q16,0.162,"Like effect
• This study replicates the previous one, adding information about 
brain imaging activation stratifying population by age.
• Mobile social media often feature the ability to “Like” content posted 
by others. The present study examined the effect of Likes on youths’ 
neural and behaviora",M1-Q16,Context keywords match Programma Module 1/3 themes; suggest remap to M1 (conservative).
310,pdf_page,MODULE 3_MindChange_part1#page=59,M4-Q22,0.179,"Like effect
• First result: confirmation of previous data
• Participants more often Liked photos that appeared to have received 
many (vs. few) Likes. 
• Popular photos elicited greater activity in multiple brain regions, 
including the nucleus accumbens (Nacc), a hub of the brain’s reward 
circuitr",M1-Q22,Context keywords match Programma Module 1/3 themes; suggest remap to M1 (conservative).
311,pdf_page,MODULE 3_MindChange_part1#page=60,M1-Q20,0.138,"Like effect
Second results:
Nucleus accumbens responsivity 
increased with age for high school but 
not college students
Figure 2. NAcc response to social reward and its relation to age
For participants in the high school cohort, NAcc response to the Popular 
(Many Likes) > Unpopular (Few Likes) con",,
312,pdf_page,MODULE 3_MindChange_part1#page=61,M1-Q20,0.170,"Like effect
Third result:
When viewing images depicting risk-
taking (vs. non-risky photographs), high 
school students, but not college students, 
showed decreased activation of neural 
regions implicated in cognitive control.
Figure 3. Differences in decreased activation for comparison of risky an",,
313,pdf_page,MODULE 3_MindChange_part1#page=62,M1-Q20,0.194,"Conclusions
• Quantifiable Social Endorsement (QSE) plays a significant role in 
influencing how young adults perceive and respond to information on 
social media; in other words, QSE is a mechanism of peer influence, 
and a potential means by which individuals learn about their social 
environment,",,
314,pdf_page,MODULE 3_MindChange_part1#page=63,M1-Q20,0.151,"Conclusions
• While the present study focused specifically on peer influence, it is possible 
that non-peers (e.g., older adults, parents, etc.) might have a similar effect, 
in line with work suggesting overlapping mechanisms between peer and 
parental influence.
• Increased age was associated with",,
315,pdf_page,MODULE 3_MindChange_part1#page=64,M1-Q20,0.205,"Dopamine effect
• If social networking is rewarding and exciting, it is very likely that 
social networking might serve as another trigger for the release of 
dopamine in the brain.
• Specific features of Facebook and other social networking sites 
might make them triggers for dopamine release
Weins",,
316,pdf_page,MODULE 3_MindChange_part1#page=65,M4-Q15,0.175,"Dopamine effect
Weinschenk, S. (November 7, 2009).
Dopamine 
triggers
provide instant 
gratification
offer an anticipatory 
thrill
these sites offer small 
pieces of information
unpredictability
Features of 
Facebook and 
other social 
networking 
sites
DOPAMINE
TRIGGERS",,
317,pdf_page,MODULE 3_MindChange_part1#page=66,M4-Q22,0.224,"What do we do online? Which are the 
consequences?
Online activities
Share 
information
Add comments 
Interact with 
“friends”
Biological and psychological 
consequences
1. Change of the concept of identity
2. Change of the concept of privacy
3. Cerebral changes after sharing
4. “Like” effect and “d",M1-Q22,Context keywords match Programma Module 1/3 themes; suggest remap to M1 (conservative).
318,pdf_page,MODULE 3_MindChange_part1#page=67,M1-Q12,0.135,"Effects of the digital world on relationship
• In 1987, according to one estimate, we spent on average 6 hours per 
day in face-to-face social interaction, and 4 via electronic media. 
• In 2007 the proportion had reversed, with almost 8 hours a day spent 
socializing via electronic media, and only ",,
319,pdf_page,MODULE 3_MindChange_part1#page=68,M1-Q12,0.151,"Use of internet for social activities
• In UK: The 64% of internet users (age > 16) also used social 
networking sites  →92% of teenagers (age: 16-19) 
• In USA: 80% of teenagers (age: 12-17) used social networking sites 
(Facebook and Myspace)
Ofcom. (2013). Adults’ media use and attitudes report. ",,
320,pdf_page,MODULE 3_MindChange_part1#page=69,M4-Q22,0.240,"Most popular social networks of teenagers in 
the United States from fall 2012 to fall 2019
© Statista 2020",M1-Q22,Context keywords match Programma Module 1/3 themes; suggest remap to M1 (conservative).
321,pdf_page,MODULE 3_MindChange_part1#page=70,M1-Q12,0.129,"How many friends do you have?
• In the United States, 80 percent of online teens ages twelve to seventeen 
use social networking sites, mostly Facebook and MySpace.
• U.S. users have on average 262 friends, a figure higher than the world 
average of roughly 140 friends.
• Twelve-to twenty-four-year-",,
